,Product Brand,Product Name,Current Price,Old Price,Rating,Product URL
629,Brahmin,Anywhere Melbourne Embossed Leather Tote ,EUR 317.36,None,Rated 4.7941 stars with 204 reviews,https://www.macys.com/shop/product/brahmin-anywhere-melbourne-embossed-leather-tote?ID=2734547
630,I.N.C. International Concepts,"NEW! Ninah Faux-Fur Clutch, Created for Macy's ",Sale  EUR 43.70, EUR 87.40 ,Rated 3 stars with 1 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-ninah-faux-fur-clutch-created-for-macys?ID=17969085
631,I.N.C. International Concepts,"NEW! Ninah Faux-Fur Clutch, Created for Macy's ",Sale  EUR 43.70, EUR 87.40 ,Rated 3 stars with 1 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-ninah-faux-fur-clutch-created-for-macys?ID=17969085
632,I.N.C. International Concepts,"Diamond Mini Soft Shoulder Bag, Created for Macy's ",EUR 97.16,None,Rated 4.6923 stars with 13 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-diamond-mini-soft-shoulder-bag-created-for-macys?ID=16293321
633,I.N.C. International Concepts,"Diamond Mini Soft Shoulder Bag, Created for Macy's ",EUR 97.16,None,Rated 4.6923 stars with 13 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-diamond-mini-soft-shoulder-bag-created-for-macys?ID=16293321
634,Brahmin,Anywhere Melbourne Embossed Leather Tote ,EUR 317.36,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/brahmin-anywhere-melbourne-embossed-leather-tote?ID=17737406
635,Brahmin,Anywhere Melbourne Embossed Leather Tote ,EUR 317.36,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/brahmin-anywhere-melbourne-embossed-leather-tote?ID=17737406
636,Style & Co,"Hudsonn Satchel, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,None,https://www.macys.com/shop/product/style-co-hudsonn-satchel-created-for-macys?ID=20334068
637,Style & Co,"Hudsonn Satchel, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,None,https://www.macys.com/shop/product/style-co-hudsonn-satchel-created-for-macys?ID=20334068
638,Olivia Miller,NEW! Serafina Duffle Bag,Sale  EUR 33.69, EUR 67.38 ,None,https://www.macys.com/shop/product/olivia-miller-serafina-duffle-bag?ID=19843907
639,Olivia Miller,NEW! Serafina Duffle Bag,Sale  EUR 33.69, EUR 67.38 ,None,https://www.macys.com/shop/product/olivia-miller-serafina-duffle-bag?ID=19843907
640,Style & Co,"Whip-Stitch Medium Tote Bag, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.4286 stars with 21 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-medium-tote-bag-created-for-macys?ID=17181900
641,Style & Co,"Whip-Stitch Medium Tote Bag, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.4286 stars with 21 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-medium-tote-bag-created-for-macys?ID=17181900
642,Cole Haan,Women's Ruched Leather Gloves,Sale  EUR 39.05, EUR 95.70 ,Rated 4.6364 stars with 11 reviews,https://www.macys.com/shop/product/cole-haan-womens-ruched-leather-gloves?ID=16377327
643,Cole Haan,Women's Ruched Leather Gloves,Sale  EUR 39.05, EUR 95.70 ,Rated 4.6364 stars with 11 reviews,https://www.macys.com/shop/product/cole-haan-womens-ruched-leather-gloves?ID=16377327
644,OLD TREND,Nomad Organizer,EUR 117.18,None,Rated 4.5333 stars with 15 reviews,https://www.macys.com/shop/product/old-trend-nomad-organizer?ID=10029407
645,OLD TREND,Nomad Organizer,EUR 117.18,None,Rated 4.5333 stars with 15 reviews,https://www.macys.com/shop/product/old-trend-nomad-organizer?ID=10029407
646,Style & Co,"NEW! Feed Small Crossbody, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,None,https://www.macys.com/shop/product/style-co-feed-small-crossbody-created-for-macys?ID=20334069
647,Style & Co,"NEW! Feed Small Crossbody, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,None,https://www.macys.com/shop/product/style-co-feed-small-crossbody-created-for-macys?ID=20334069
648,Kipling,Delia Medium Laptop Backpack,Sale  EUR 75.19  -, EUR 150.38  - ,Rated 4.2632 stars with 19 reviews,https://www.macys.com/shop/product/kipling-delia-medium-laptop-backpack?ID=13092453
649,Kipling,Delia Medium Laptop Backpack,Sale  EUR 75.19  -, EUR 150.38  - ,Rated 4.2632 stars with 19 reviews,https://www.macys.com/shop/product/kipling-delia-medium-laptop-backpack?ID=13092453
650,Brahmin,NEW! Tabitha Melbourne Leather Shoulder Bag,EUR 307.59,None,Rated 4.8784 stars with 74 reviews,https://www.macys.com/shop/product/brahmin-tabitha-melbourne-leather-shoulder-bag?ID=18765219
651,Brahmin,NEW! Tabitha Melbourne Leather Shoulder Bag,EUR 307.59,None,Rated 4.8784 stars with 74 reviews,https://www.macys.com/shop/product/brahmin-tabitha-melbourne-leather-shoulder-bag?ID=18765219
652,Brahmin,Cordelia Embossed Leather Wallet,EUR 151.36,None,Rated 4.7544 stars with 57 reviews,https://www.macys.com/shop/product/brahmin-cordelia-embossed-leather-wallet?ID=12865631
653,Brahmin,Cordelia Embossed Leather Wallet,EUR 151.36,None,Rated 4.7544 stars with 57 reviews,https://www.macys.com/shop/product/brahmin-cordelia-embossed-leather-wallet?ID=12865631
654,Brahmin,NEW! Leia Excelsior Embossed Leather Crossbody,EUR 327.12,None,Rated 4.8108 stars with 37 reviews,https://www.macys.com/shop/product/brahmin-leia-excelsior-embossed-leather-crossbody?ID=18765243
655,Brahmin,NEW! Leia Excelsior Embossed Leather Crossbody,EUR 327.12,None,Rated 4.8108 stars with 37 reviews,https://www.macys.com/shop/product/brahmin-leia-excelsior-embossed-leather-crossbody?ID=18765243
656,Kipling,Gabbie Small Crossbody Bag,Sale  EUR 48.34, EUR 96.67 ,Rated 4.6597 stars with 191 reviews,https://www.macys.com/shop/product/kipling-gabbie-small-crossbody-bag?ID=6566733
657,Kipling,Gabbie Small Crossbody Bag,Sale  EUR 48.34, EUR 96.67 ,Rated 4.6597 stars with 191 reviews,https://www.macys.com/shop/product/kipling-gabbie-small-crossbody-bag?ID=6566733
658,Nina,Women's Crystal Frame Clutch,Sale  EUR 38.08, EUR 76.17 ,Rated 5 stars with 6 reviews,https://www.macys.com/shop/product/nina-womens-crystal-frame-clutch?ID=13338819
659,Nina,Women's Crystal Frame Clutch,Sale  EUR 38.08, EUR 76.17 ,Rated 5 stars with 6 reviews,https://www.macys.com/shop/product/nina-womens-crystal-frame-clutch?ID=13338819
660,Brahmin,Ady Melbourne Embossed Leather Wallet,Sale  EUR 99.11, EUR 141.59 ,Rated 4.8635 stars with 447 reviews,https://www.macys.com/shop/product/brahmin-ady-melbourne-embossed-leather-wallet?ID=20364785
661,Brahmin,Ady Melbourne Embossed Leather Wallet,Sale  EUR 99.11, EUR 141.59 ,Rated 4.8635 stars with 447 reviews,https://www.macys.com/shop/product/brahmin-ady-melbourne-embossed-leather-wallet?ID=20364785
662,Kipling,Women's Elysia Satchel Bag,Sale  EUR 50.78, EUR 101.55 ,Rated 4.6238 stars with 210 reviews,https://www.macys.com/shop/product/kipling-womens-elysia-satchel-bag?ID=2640876
663,Kipling,Women's Elysia Satchel Bag,Sale  EUR 50.78, EUR 101.55 ,Rated 4.6238 stars with 210 reviews,https://www.macys.com/shop/product/kipling-womens-elysia-satchel-bag?ID=2640876
664,Brahmin,Leather Credit Card Wallet ,Sale  EUR 58.10, EUR 83.00 ,Rated 4.8705 stars with 139 reviews,https://www.macys.com/shop/product/brahmin-leather-credit-card-wallet?ID=20364792
665,Brahmin,Leather Credit Card Wallet ,Sale  EUR 58.10, EUR 83.00 ,Rated 4.8705 stars with 139 reviews,https://www.macys.com/shop/product/brahmin-leather-credit-card-wallet?ID=20364792
666,I.N.C. International Concepts,"Harrper Stud Shoulder Bag, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.25 stars with 24 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-harrper-stud-shoulder-bag-created-for-macys?ID=17150966
667,I.N.C. International Concepts,"Harrper Stud Shoulder Bag, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.25 stars with 24 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-harrper-stud-shoulder-bag-created-for-macys?ID=17150966
668,Giani Bernini,"Block Signature Mini Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.7647 stars with 17 reviews,https://www.macys.com/shop/product/giani-bernini-block-signature-mini-satchel-created-for-macys?ID=12872977
669,Giani Bernini,"Block Signature Mini Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.7647 stars with 17 reviews,https://www.macys.com/shop/product/giani-bernini-block-signature-mini-satchel-created-for-macys?ID=12872977
670,Brahmin,Duxbury Satchel HappyHour Melbourne Large Leather Satchel,EUR 336.89,None,Rated 4.8871 stars with 62 reviews,https://www.macys.com/shop/product/brahmin-duxbury-satchel-happyhour-melbourne-large-leather-satchel?ID=18606392
671,Brahmin,Duxbury Satchel HappyHour Melbourne Large Leather Satchel,EUR 336.89,None,Rated 4.8871 stars with 62 reviews,https://www.macys.com/shop/product/brahmin-duxbury-satchel-happyhour-melbourne-large-leather-satchel?ID=18606392
672,Style & Co,"Whip-Stitch Camera Crossbody, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,Rated 4.25 stars with 4 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-camera-crossbody-created-for-macys?ID=19387693
673,Style & Co,"Whip-Stitch Camera Crossbody, Created for Macy's",Now  EUR 33.93, EUR 67.87 ,Rated 4.25 stars with 4 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-camera-crossbody-created-for-macys?ID=19387693
674,Giani Bernini,"Pebble Tooling Backpack, Created for Macy's",Sale  EUR 38.86, EUR 97.16 ,Rated 3.6364 stars with 11 reviews,https://www.macys.com/shop/product/pebble-tooling-backpack-created-for-macys?ID=17121125
675,Giani Bernini,"Pebble Tooling Backpack, Created for Macy's",Sale  EUR 38.86, EUR 97.16 ,Rated 3.6364 stars with 11 reviews,https://www.macys.com/shop/product/pebble-tooling-backpack-created-for-macys?ID=17121125
676,Charter Club,"Cashmere ""Ciao"" Sleep Mask + Socks Boxed Gift Set, Created for Macy's",Sale  EUR 53.46, EUR 106.93 ,None,https://www.macys.com/shop/product/charter-club-cashmere-ciao-sleep-mask-socks-boxed-gift-set-created-for-macys?ID=18135173
677,Charter Club,"Cashmere ""Ciao"" Sleep Mask + Socks Boxed Gift Set, Created for Macy's",Sale  EUR 53.46, EUR 106.93 ,None,https://www.macys.com/shop/product/charter-club-cashmere-ciao-sleep-mask-socks-boxed-gift-set-created-for-macys?ID=18135173
678,I.N.C. International Concepts,"Tayviss Small Chain Snake Shoulder Bag, Crested for Macy's ",Sale  EUR 38.82, EUR 77.63 ,Rated 4.375 stars with 8 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-tayviss-small-chain-snake-shoulder-bag-crested-for-macys?ID=17969062
679,I.N.C. International Concepts,"Tayviss Small Chain Snake Shoulder Bag, Crested for Macy's ",Sale  EUR 38.82, EUR 77.63 ,Rated 4.375 stars with 8 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-tayviss-small-chain-snake-shoulder-bag-crested-for-macys?ID=17969062
680,Giani Bernini,"Saffiano Dome Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.5976 stars with 82 reviews,https://www.macys.com/shop/product/giani-bernini-saffiano-dome-satchel-created-for-macys?ID=14891010
681,Giani Bernini,"Saffiano Dome Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.5976 stars with 82 reviews,https://www.macys.com/shop/product/giani-bernini-saffiano-dome-satchel-created-for-macys?ID=14891010
682,kate spade new york,Women's Crossing Silk Square Scarf,EUR 85.93,None,None,https://www.macys.com/shop/product/kate-spade-new-york-womens-crossing-silk-square-scarf?ID=19216512
683,kate spade new york,Women's Crossing Silk Square Scarf,EUR 85.93,None,None,https://www.macys.com/shop/product/kate-spade-new-york-womens-crossing-silk-square-scarf?ID=19216512
684,I.N.C. International Concepts,"Trippii Snake Chain Medium Tote, Created for Macy's ",Sale  EUR 48.58, EUR 97.16 ,Rated 3 stars with 4 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-trippii-snake-chain-medium-tote-created-for-macys?ID=17739317
685,I.N.C. International Concepts,"Trippii Snake Chain Medium Tote, Created for Macy's ",Sale  EUR 48.58, EUR 97.16 ,Rated 3 stars with 4 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-trippii-snake-chain-medium-tote-created-for-macys?ID=17739317
686,I.N.C. International Concepts,"Small Ajae Quilted Crossbody, Created for Macy's",Sale  EUR 33.93, EUR 67.87 ,Rated 4.6667 stars with 9 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-small-ajae-quilted-crossbody-created-for-macys?ID=17808952
687,I.N.C. International Concepts,"Small Ajae Quilted Crossbody, Created for Macy's",Sale  EUR 33.93, EUR 67.87 ,Rated 4.6667 stars with 9 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-small-ajae-quilted-crossbody-created-for-macys?ID=17808952
688,I.N.C. International Concepts,"Ranndi Microstone Mini Clutch Crossbody, Created for Macy's ",EUR 97.16,None,None,https://www.macys.com/shop/product/i.n.c.-international-concepts-ranndi-microstone-mini-clutch-crossbody-created-for-macys?ID=17753720
689,I.N.C. International Concepts,"Ranndi Microstone Mini Clutch Crossbody, Created for Macy's ",EUR 97.16,None,None,https://www.macys.com/shop/product/i.n.c.-international-concepts-ranndi-microstone-mini-clutch-crossbody-created-for-macys?ID=17753720
690,I.N.C. International Concepts,"Double Circle Crystal Mesh Belt, Created for Macy's ",Sale  EUR 28.56, EUR 57.12 ,Rated 4.8 stars with 5 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-double-circle-crystal-mesh-belt-created-for-macys?ID=18867894
691,I.N.C. International Concepts,"Double Circle Crystal Mesh Belt, Created for Macy's ",Sale  EUR 28.56, EUR 57.12 ,Rated 4.8 stars with 5 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-double-circle-crystal-mesh-belt-created-for-macys?ID=18867894
692,Brahmin,Shayna Kairos Embossed Leather Crossbody Bag,EUR 278.30,None,Rated 4.9062 stars with 32 reviews,https://www.macys.com/shop/product/brahmin-shayna-kairos-embossed-leather-crossbody-bag?ID=18765229
693,Brahmin,Shayna Kairos Embossed Leather Crossbody Bag,EUR 278.30,None,Rated 4.9062 stars with 32 reviews,https://www.macys.com/shop/product/brahmin-shayna-kairos-embossed-leather-crossbody-bag?ID=18765229
694,Steve Madden,"Women's Cozy Touchscreen Gloves, Created for Macy's",Sale  EUR 9.76, EUR 19.53 ,Rated 4.2857 stars with 210 reviews,https://www.macys.com/shop/product/steve-madden-womens-cozy-touchscreen-gloves-created-for-macys?ID=12838145
695,Steve Madden,"Women's Cozy Touchscreen Gloves, Created for Macy's",Sale  EUR 9.76, EUR 19.53 ,Rated 4.2857 stars with 210 reviews,https://www.macys.com/shop/product/steve-madden-womens-cozy-touchscreen-gloves-created-for-macys?ID=12838145
696,Brahmin,Finley Leather Satchel,EUR 356.42,None,Rated 4.4063 stars with 32 reviews,https://www.macys.com/shop/product/brahmin-finley-leather-satchel?ID=17350154
697,Brahmin,Finley Leather Satchel,EUR 356.42,None,Rated 4.4063 stars with 32 reviews,https://www.macys.com/shop/product/brahmin-finley-leather-satchel?ID=17350154
698,Style & Co,"Whipstitch Dip Dye Crossbody, Created for Macy's",Now  EUR 24.64, EUR 77.63 ,None,https://www.macys.com/shop/product/style-co-whipstitch-dip-dye-crossbody-created-for-macys?ID=17391347
699,Style & Co,"Whipstitch Dip Dye Crossbody, Created for Macy's",Now  EUR 24.64, EUR 77.63 ,None,https://www.macys.com/shop/product/style-co-whipstitch-dip-dye-crossbody-created-for-macys?ID=17391347
700,FRAAS,Women's Faux-Fur-Collar Plaid Wrap,Sale  EUR 51.85, EUR 86.42 ,None,https://www.macys.com/shop/product/fraas-womens-faux-fur-collar-plaid-wrap?ID=18641832
701,FRAAS,Women's Faux-Fur-Collar Plaid Wrap,Sale  EUR 51.85, EUR 86.42 ,None,https://www.macys.com/shop/product/fraas-womens-faux-fur-collar-plaid-wrap?ID=18641832
702,Style & Co,"Women's Large Hammered Ring & Hook Stretch Belt, Created for Macy's",Sale  EUR 23.68, EUR 47.36 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/style-co-womens-large-hammered-ring-hook-stretch-belt-created-for-macys?ID=18496380
703,Style & Co,"Women's Large Hammered Ring & Hook Stretch Belt, Created for Macy's",Sale  EUR 23.68, EUR 47.36 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/style-co-womens-large-hammered-ring-hook-stretch-belt-created-for-macys?ID=18496380
704,Brahmin,Anywhere Convertible Melbourne Embossed Leather Satchel,EUR 288.06,None,Rated 4.6982 stars with 391 reviews,https://www.macys.com/shop/product/brahmin-anywhere-convertible-melbourne-embossed-leather-satchel?ID=2734634
705,Brahmin,Anywhere Convertible Melbourne Embossed Leather Satchel,EUR 288.06,None,Rated 4.6982 stars with 391 reviews,https://www.macys.com/shop/product/brahmin-anywhere-convertible-melbourne-embossed-leather-satchel?ID=2734634
706,Patricia Nash,Cassis ID Small Printed Leather Wallet,EUR 47.85,None,Rated 4.5714 stars with 35 reviews,https://www.macys.com/shop/product/patricia-nash-cassis-id-small-printed-leather-wallet?ID=19684507
707,Patricia Nash,Cassis ID Small Printed Leather Wallet,EUR 47.85,None,Rated 4.5714 stars with 35 reviews,https://www.macys.com/shop/product/patricia-nash-cassis-id-small-printed-leather-wallet?ID=19684507
708,Olivia Miller,NEW! Mila Satchel Bag,Sale  EUR 31.25, EUR 62.50 ,None,https://www.macys.com/shop/product/olivia-miller-mila-satchel-bag?ID=19843914
709,Olivia Miller,NEW! Mila Satchel Bag,Sale  EUR 31.25, EUR 62.50 ,None,https://www.macys.com/shop/product/olivia-miller-mila-satchel-bag?ID=19843914
710,Olivia Miller,NEW! Lena Shoulder Bag,Sale  EUR 31.25, EUR 62.50 ,None,https://www.macys.com/shop/product/olivia-miller-lena-shoulder-bag?ID=19843913
711,Olivia Miller,NEW! Lena Shoulder Bag,Sale  EUR 31.25, EUR 62.50 ,None,https://www.macys.com/shop/product/olivia-miller-lena-shoulder-bag?ID=19843913
712,Patricia Nash,Winnett Hobo Bag,EUR 243.15,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/patricia-nash-winnett-hobo-bag?ID=18765178
713,Patricia Nash,Winnett Hobo Bag,EUR 243.15,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/patricia-nash-winnett-hobo-bag?ID=18765178
714,Donna Karan New York,Donna Karan Roslyn Small Leather Hobo Bag ,Now  EUR 174.60, EUR 290.99 ,Rated 4.3333 stars with 9 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-small-leather-hobo-bag?ID=17850818
715,Donna Karan New York,Donna Karan Roslyn Small Leather Hobo Bag ,Now  EUR 174.60, EUR 290.99 ,Rated 4.3333 stars with 9 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-small-leather-hobo-bag?ID=17850818
716,I.N.C. International Concepts,"Ranndi Mini Beaded Clutch Crossbody, Created for Macy's ",EUR 126.46,None,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-ranndi-mini-beaded-clutch-crossbody-created-for-macys?ID=17753715
717,I.N.C. International Concepts,"Ranndi Mini Beaded Clutch Crossbody, Created for Macy's ",EUR 126.46,None,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-ranndi-mini-beaded-clutch-crossbody-created-for-macys?ID=17753715
718,I.N.C. International Concepts,"Bowah Hands Through Clutch, Created for Macy's",Sale  EUR 29.05, EUR 58.10 ,Rated 4.592 stars with 125 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-bowah-hands-through-clutch-created-for-macys?ID=5414968
719,I.N.C. International Concepts,"Bowah Hands Through Clutch, Created for Macy's",Sale  EUR 29.05, EUR 58.10 ,Rated 4.592 stars with 125 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-bowah-hands-through-clutch-created-for-macys?ID=5414968
720,Brahmin,Kyrie Nightshade Small Leather Shoulder Bag,Now  EUR 201.64, EUR 288.06 ,Rated 4.7273 stars with 11 reviews,https://www.macys.com/shop/product/brahmin-kyrie-nightshade-small-leather-shoulder-bag?ID=20080623
721,Brahmin,Kyrie Nightshade Small Leather Shoulder Bag,Now  EUR 201.64, EUR 288.06 ,Rated 4.7273 stars with 11 reviews,https://www.macys.com/shop/product/brahmin-kyrie-nightshade-small-leather-shoulder-bag?ID=20080623
722,Giani Bernini,"Nappa Classic Leather Tote, Created for Macy's",Sale  EUR 63.23, EUR 126.46 ,Rated 4.0976 stars with 41 reviews,https://www.macys.com/shop/product/giani-bernini-nappa-classic-leather-tote-created-for-macys?ID=16675165
723,Giani Bernini,"Nappa Classic Leather Tote, Created for Macy's",Sale  EUR 63.23, EUR 126.46 ,Rated 4.0976 stars with 41 reviews,https://www.macys.com/shop/product/giani-bernini-nappa-classic-leather-tote-created-for-macys?ID=16675165
724,Giani Bernini,"Plaid North South Crossbody, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 5 stars with 6 reviews,https://www.macys.com/shop/product/giani-bernini-plaid-north-south-crossbody-created-for-macys?ID=17025724
725,Giani Bernini,"Plaid North South Crossbody, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 5 stars with 6 reviews,https://www.macys.com/shop/product/giani-bernini-plaid-north-south-crossbody-created-for-macys?ID=17025724
726,Olivia Miller,Women's Perry Small Shoulder Bag,Sale  EUR 31.74, EUR 63.47 ,Rated 3.25 stars with 4 reviews,https://www.macys.com/shop/product/olivia-miller-womens-perry-small-shoulder-bag?ID=16234456
727,Olivia Miller,Women's Perry Small Shoulder Bag,Sale  EUR 31.74, EUR 63.47 ,Rated 3.25 stars with 4 reviews,https://www.macys.com/shop/product/olivia-miller-womens-perry-small-shoulder-bag?ID=16234456
728,Cole Haan,Women's Leather Stud Gloves,Sale  EUR 39.05, EUR 95.70 ,Rated 3.4545 stars with 11 reviews,https://www.macys.com/shop/product/cole-haan-womens-leather-stud-gloves?ID=16377330
729,Cole Haan,Women's Leather Stud Gloves,Sale  EUR 39.05, EUR 95.70 ,Rated 3.4545 stars with 11 reviews,https://www.macys.com/shop/product/cole-haan-womens-leather-stud-gloves?ID=16377330
730,Giani Bernini,"Nylon Tote, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.5556 stars with 18 reviews,https://www.macys.com/shop/product/giani-bernini-nylon-tote-created-for-macys?ID=17029029
731,Giani Bernini,"Nylon Tote, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.5556 stars with 18 reviews,https://www.macys.com/shop/product/giani-bernini-nylon-tote-created-for-macys?ID=17029029
732,Kipling,Seoul XL Backpack,Sale  EUR 70.31, EUR 140.61 ,Rated 4.2083 stars with 24 reviews,https://www.macys.com/shop/product/kipling-seoul-xl-backpack?ID=16624606
733,Kipling,Seoul XL Backpack,Sale  EUR 70.31, EUR 140.61 ,Rated 4.2083 stars with 24 reviews,https://www.macys.com/shop/product/kipling-seoul-xl-backpack?ID=16624606
734,Brahmin,NEW! Briar Vanderbilt Mini Leather Crossbody,Sale  EUR 194.81, EUR 278.30 ,Rated 4.6667 stars with 15 reviews,https://www.macys.com/shop/product/brahmin-briar-vanderbilt-mini-leather-crossbody?ID=18765252
735,Brahmin,NEW! Briar Vanderbilt Mini Leather Crossbody,Sale  EUR 194.81, EUR 278.30 ,Rated 4.6667 stars with 15 reviews,https://www.macys.com/shop/product/brahmin-briar-vanderbilt-mini-leather-crossbody?ID=18765252
736,Olivia Miller,NEW! Amina Crossbody Bag,Sale  EUR 28.81, EUR 57.61 ,None,https://www.macys.com/shop/product/olivia-miller-amina-crossbody-bag?ID=19843924
737,Olivia Miller,NEW! Amina Crossbody Bag,Sale  EUR 28.81, EUR 57.61 ,None,https://www.macys.com/shop/product/olivia-miller-amina-crossbody-bag?ID=19843924
738,Mancini,Pebbled Collection Julianna Leather Crossbody Satchel Bag,Sale  EUR 78.11, EUR 156.23 ,Rated 2.6667 stars with 3 reviews,https://www.macys.com/shop/product/mancini-pebbled-collection-julianna-leather-crossbody-satchel-bag?ID=16699946
739,Mancini,Pebbled Collection Julianna Leather Crossbody Satchel Bag,Sale  EUR 78.11, EUR 156.23 ,Rated 2.6667 stars with 3 reviews,https://www.macys.com/shop/product/mancini-pebbled-collection-julianna-leather-crossbody-satchel-bag?ID=16699946
740,Brahmin,Shayna Leather Crossbody,EUR 219.71,None,Rated 4.7619 stars with 63 reviews,https://www.macys.com/shop/product/brahmin-shayna-leather-crossbody?ID=12715498
741,Brahmin,Shayna Leather Crossbody,EUR 219.71,None,Rated 4.7619 stars with 63 reviews,https://www.macys.com/shop/product/brahmin-shayna-leather-crossbody?ID=12715498
742,Olivia Miller,Women's Faux-Fur Sonia Crossbody,Sale  EUR 36.62, EUR 73.24 ,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/olivia-miller-womens-faux-fur-sonia-crossbody?ID=17291661
743,Olivia Miller,Women's Faux-Fur Sonia Crossbody,Sale  EUR 36.62, EUR 73.24 ,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/olivia-miller-womens-faux-fur-sonia-crossbody?ID=17291661
744,Kipling,Tally Crossbody Bag,Now  EUR 28.71, EUR 47.85 ,Rated 4 stars with 74 reviews,https://www.macys.com/shop/product/kipling-tally-crossbody-bag?ID=8556959
745,Kipling,Tally Crossbody Bag,Now  EUR 28.71, EUR 47.85 ,Rated 4 stars with 74 reviews,https://www.macys.com/shop/product/kipling-tally-crossbody-bag?ID=8556959
746,Mancini,Pebbled Collection Kimberly Leather Flap Closure Handbag,Sale  EUR 75.67, EUR 151.35 ,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/mancini-pebbled-collection-kimberly-leather-flap-closure-handbag?ID=16699949
747,Mancini,Pebbled Collection Kimberly Leather Flap Closure Handbag,Sale  EUR 75.67, EUR 151.35 ,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/mancini-pebbled-collection-kimberly-leather-flap-closure-handbag?ID=16699949
748,Brahmin,Marley Melbourne Mini Leather Crossbody,EUR 161.12,None,Rated 4.3056 stars with 36 reviews,https://www.macys.com/shop/product/brahmin-marley-melbourne-mini-leather-crossbody?ID=16092323
749,Brahmin,Marley Melbourne Mini Leather Crossbody,EUR 161.12,None,Rated 4.3056 stars with 36 reviews,https://www.macys.com/shop/product/brahmin-marley-melbourne-mini-leather-crossbody?ID=16092323
750,Kipling,Abanu Multi Convertible Crossbody Bag,Sale  EUR 38.57  -, EUR 77.14  - ,Rated 4.35 stars with 40 reviews,https://www.macys.com/shop/product/kipling-abanu-multi-convertible-crossbody-bag?ID=10522359
751,Kipling,Abanu Multi Convertible Crossbody Bag,Sale  EUR 38.57  -, EUR 77.14  - ,Rated 4.35 stars with 40 reviews,https://www.macys.com/shop/product/kipling-abanu-multi-convertible-crossbody-bag?ID=10522359
752,I.N.C. International Concepts,"NEW! Women's Faux-Fur & Faux-Suede Baseball Cap, Created for Macy's",Sale  EUR 18.80, EUR 37.59 ,None,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-faux-fur-faux-suede-baseball-cap-created-for-macys?ID=18823799
